,title,year,link,rating,votes,genre,runtime
5450,Praça Tamarindo no Dia Treze de Maio,1899,/title/tt1735463/,,,"Documentary, Short",
5451,Watersnood in buurt YY,1899,/title/tt0346132/,3.7,9,"Documentary, Short",
5452,Scotch Express Catching Mailbags,1898,/title/tt2144904/,,,"Documentary, Short",
5453,Vanishing Lady,1898,/title/tt0229822/,6.3,15,Short,
5454,Un cheval irascible,1897,/title/tt1717731/,,,"Short, Comedy",
5455,The Telephone No. 2,1898,/title/tt2184114/,,,Short,
5456,"Surface Transit, Mexico",1898,/title/tt0221608/,,,"Documentary, Short",
5457,The Egg-Laying Man,1896,/title/tt0193128/,5.9,9,Short,
5458,Gatwick: Paddock,1897,/title/tt2323541/,,,"Documentary, Short",
5459,Cubans Sharpening Their Machetes,1898,/title/tt0235321/,,,"Documentary, Short",
5460,The Dance of the Living Picture,1898,/title/tt0240440/,,,Short,
5461,Betting Field,1898,/title/tt0275962/,,,"Documentary, Short",
5462,"Troupes, le corbillard, le nouveau président de la république, ambassadeurs, ministres et cardinaux",1899,/title/tt2240730/,,,"Documentary, Short",
5463,The Soubrette's Credentials,1899,/title/tt0496575/,,,"Short, Comedy",
5464,Am Bahnhof,1897,/title/tt0453586/,,,"Documentary, Short",
5465,Trains Entering Shere Station,1899,/title/tt2308782/,,,"Documentary, Short",
5466,Courses cyclistes de dames à Longchamps,1898,/title/tt2332575/,,,"Documentary, Short, Sport",
5467,Worthing Life-Saving Station,1898,/title/tt0227839/,,,"Documentary, Short",
5468,Tipping the Cart in Mulberry Bend,1897,/title/tt0220103/,,,Short,
5469,Bains sur la Saône,1897,/title/tt1740471/,5.3,207,Short,1 min
5470,Place de l'Opéra,I) (1897,/title/tt0221480/,5.2,131,"Documentary, Short",1 min
5471,Le tub,1896,/title/tt1717658/,,,Short,
5472,Patriot's Day Parade,III) (1899,/title/tt2333540/,,,"Documentary, Short",
5473,"Imro Fox, Conjuror",1896,/title/tt0203583/,,,Short,
5474,Pity the Blind,1899,/title/tt0263869/,,,Short,
5475,Costumes da Aldeia,1896,/title/tt0138383/,,,"Documentary, Short",
5476,Fast Trains,1896,/title/tt2175653/,,,"Documentary, Short",
5477,What Happened to the Burglar,1899,/title/tt0243026/,,,"Short, Comedy",
5478,Caribou Bridge,1899,/title/tt0262321/,,,"Documentary, Short",
5479,Portsmouth Ferry,1898,/title/tt2184942/,,,"Documentary, Short",
5480,Park Police Drill Left Wheel and Forward,1896,/title/tt0203781/,5.2,5,"Documentary, Short",
5481,Landing Visitors from Small Boats,1897,/title/tt2285545/,,,"Documentary, Short",
5482,A 'Standard' Picture Animated,1897,/title/tt0216521/,,,Short,
5483,Au mont Valérien - Suicide du colonel Henry,1899,/title/tt1657326/,,,"Short, Drama",
5484,Quadros Nacionais,1899,/title/tt1735464/,,,"Documentary, Short",
5485,'Way Down South,1898,/title/tt0220952/,2.2,5,Short,
5486,"Little Stanley, Lightning Cartoonist",1898,/title/tt0336756/,,,Short,
5487,A Jest and What Came of It,1899,/title/tt0252567/,,,"Short, Comedy",
5488,28e Dragons,1897,/title/tt2322337/,,,"Documentary, Short",
5489,"Seville, the Triana",1896,/title/tt2188881/,,,"Documentary, Short",
5490,The Foster Mother,1899,/title/tt0263358/,,,Short,
5491,Girard College Cadets at Double Quick,1897,/title/tt0218301/,,,"Documentary, Short",
5492,Squad with Vaulting Horse,1897,/title/tt2310113/,,,"Documentary, Short",
5493,Jésus devant Pilate,1899,/title/tt1660583/,,,"Short, Drama",
5494,The Picturesque West,1899,/title/tt2223136/,,,"Documentary, Short",
5495,Cycling in Hyde Park,1896,/title/tt2181879/,5.0,9,"Documentary, Short",
5496,La gare Saint-Lazare,1896,/title/tt0000079/,4.6,16,"Documentary, Short",
5497,Santa Claus and the Children,1898,/title/tt0344299/,5.8,12,"Short, Comedy, Family",
5498,Hurdle Jumping,1898,/title/tt2375145/,,,"Documentary, Short",
5499,Catching a Runaway Team,1897,/title/tt0217310/,,,Short,
5500,First Boston School Regiment,1899,/title/tt0243909/,7.6,5,"Documentary, Short",
5501,De Levende Geïllustreerde Reuzen-Briefkaarten,1899,/title/tt1865341/,,,Short,
5502,Pantomime Rehearsal,1898,/title/tt2147076/,,,"Documentary, Short",
5503,Picturesque Maidenhead,1899,/title/tt2332470/,,,"Documentary, Short",
5504,Fire,1899,/title/tt2240830/,,,"Documentary, Short",
5505,"Bertie's Bike; or, The Merry Madcaps",1899,/title/tt1954274/,,,"Short, Comedy",
5506,Colonel Cody Shooting,1899,/title/tt2228340/,,,"Documentary, Short",
5507,Boating Scene at the Seaside,1899,/title/tt2228264/,,,"Documentary, Short",
5508,Cockade Fight by 15th Hussars,1899,/title/tt2229790/,,,"Documentary, Short",
5509,The 'Pennsylvania',1899,/title/tt0257337/,,,"Documentary, Short",
5510,"Battery B, Governor's Troop, Penna.",1897,/title/tt0216564/,,,"Short, News",
5511,Lord and Lady Minto,1899,/title/tt0254528/,,,"Short, News",
5512,Irish Mail Train Going Through Rhyl Station,1898,/title/tt2184260/,,,"Documentary, Short",
5513,Obstacle Race on Board Ship,1899,/title/tt2241300/,,,"Documentary, Short",
5514,Défilé de jeunes filles au lycée,1896,/title/tt2458884/,4.8,78,Short,1 min
5515,Through the Clee Tor Tunnel in Derbyshire,1898,/title/tt2144612/,,,"Documentary, Short",
5516,Forging Ahead,1898,/title/tt2148026/,,,"Documentary, Short",
5517,Liberty Enlightening the World,1899,/title/tt0243384/,,,"Documentary, Short",
5518,Laplanders Arriving at Village,1897,/title/tt2332689/,,,"Documentary, Short",
5519,Girard College Cadets in Review,1897,/title/tt0218302/,,,"Documentary, Short",
5520,Battery B Arriving at Camp,1898,/title/tt0229237/,,,"Documentary, Short",
5521,Panorama of River Tamar,1898,/title/tt2197310/,,,"Documentary, Short",
5522,Small Boats Passing Under Henley Bridge,1897,/title/tt2334799/,,,"Documentary, Short",
5523,Seaside,I) (1899,/title/tt2316496/,,,"Documentary, Short",
5524,10 Mai 1897: M.S. Regele Calare ocupand locul pe Bulevard Pentru a prezida defilarea,1897,/title/tt2271133/,,,"Documentary, Short",
5525,Contortionist,1896,/title/tt0187794/,5.6,11,Short,
5526,"Her Majesty, Queen Victoria",II) (1899,/title/tt0242516/,,,"Short, News",
5527,Grand Challenge Cup Race: An Early Heat,1899,/title/tt2241132/,,,"Documentary, Short, Sport",
5528,Sauchiehall Street,1898,/title/tt2152964/,,,"Documentary, Short",
5529,Liberty Statue,1897,/title/tt0213806/,7.0,5,"Documentary, Short",
5530,"California Orange Groves, Panoramic View",1898,/title/tt0221050/,,,"Documentary, Short",
5531,Ladies Boating at Aberystwyth Bay,1898,/title/tt2229268/,,,"Documentary, Short",
5532,Highlanders Saluting the Stars and Stripes and Union Jack,1899,/title/tt2332622/,,,"Documentary, Short",
5533,Sailors of the Atlantic Fleet,1899,/title/tt0258114/,,,"Short, News",
5534,De Oorlog in Transvaal,1899,/title/tt1865344/,,,"Documentary, Short",
5535,Tent Pegging,1898,/title/tt2159504/,,,"Documentary, Short",
5536,An Interrupted Kiss,1898,/title/tt0235486/,,,"Short, Comedy",
5537,Review of Officers,1898,/title/tt0220732/,,,"Documentary, Short",
5538,French Can-Can,1898,/title/tt0225802/,,,Short,
5539,Fifth Avenue Entrance to Central Park,1899,/title/tt0242457/,,,"Documentary, Short",
5540,Burglars in the Pantry,1897,/title/tt0204929/,,,"Short, Comedy",
5541,H.M.S. Terrible,1899,/title/tt2213956/,,,"Documentary, Short",
5542,Gale at Sea,1898,/title/tt2152924/,,,"Documentary, Short",
5543,Life Saving by Rope and Sling,1899,/title/tt2305154/,,,"Documentary, Short",
5544,"Jumbo, Horseless Fire-Engine",1897,/title/tt0215882/,4.8,5,Short,
5545,The Suburban,1899,/title/tt0247737/,,,"Short, News, Sport",
5546,The Amateur Trapeze Performers,1898,/title/tt0235178/,,,Short,
5547,Coronation of the Queen of Holland,1898,/title/tt2144854/,,,"Documentary, Short",
5548,L'amoureux dans le sac,1897,/title/tt0452131/,6.1,83,"Comedy, Short",1 min
5549,Devant's Hand Shadows,1896,/title/tt0193095/,5.1,7,Short,
5550,Crossing Horse Ferry at Govan on Clyde,1898,/title/tt2159536/,,,"Documentary, Short",
5551,Boxing Match Between M. Leneve and Miss Norah Sullivan,1899,/title/tt2332588/,,,"Documentary, Short, Sport",
5552,"Delaware River, Philadelphia",1897,/title/tt0204994/,,,"Documentary, Short",
5553,60 Minute Flyer,1897,/title/tt0213385/,,,"Documentary, Short",
5554,The Red Cross at the Front,1898,/title/tt0220724/,,,"Documentary, Short",
5555,U.S.S. 'Castine',1898,/title/tt0229803/,,,"Documentary, Short",
5556,The Cuban Refugees Going to Breakfast,1898,/title/tt2146970/,,,"Documentary, Short",
5557,Rotary Snowplow in Action,I) (1899,/title/tt0242824/,,,"Documentary, Short",
5558,"Le voyage du Président Félix Faure en Russie (Août 1897): L'impératrice descend l'escalier rouge du palais de Saint-Pétersbourg, accompagnée des dames d'honneur et suivie de tous les princes et grands ducs de la cour impériale",1897,/title/tt1029400/,5.9,7,"Documentary, Short",
5559,Firing the 3 Pounders of the Raleigh,1899,/title/tt0241450/,,,"Documentary, Short",
5560,Danseuse de ballet,1897,/title/tt1741514/,5.5,67,Short,1 min
5561,Laxey Electric Railway,1897,/title/tt2316813/,,,"Documentary, Short",
5562,A Study in Facial Expressions,1898,/title/tt0286171/,,,"Short, Comedy",
5563,A Scandalous Proceeding,1899,/title/tt0253652/,,,Short,
5564,Plaza de Mina,1897,/title/tt2325913/,,,"Documentary, Short",
5565,May Day,1899,/title/tt2288418/,,,"Documentary, Short",
5566,Festzug der Radfahrer vor dem Denkmal,1897,/title/tt0453664/,,,"Documentary, Short",
5567,Vom Ernst zum Lachen,1897,/title/tt0453948/,,,"Documentary, Short",
5568,Colonial Troops,1897,/title/tt2361201/,,,"Documentary, Short",
5569,Four Corners of Rochester,1899,/title/tt0254333/,,,"Documentary, Short",
5570,O Largo da Carioca,1898,/title/tt1735454/,,,"Documentary, Short",
5571,"Jongleur, le bilboquet",1897,/title/tt0452271/,,,Short,
5572,Dewey Naval Parade,I) (1899,/title/tt0257540/,,,"Documentary, Short",
5573,An Up-to-Date Female Drummer,1899,/title/tt0253869/,,,"Short, Comedy",
5574,Salon de coiffure,1896,/title/tt2224427/,,,"Documentary, Short",
5575,Antarctic Expedition: Sir George Newnes' Farewell to Officers and Crew,1898,/title/tt0344846/,,,"Short, News",
5576,"Col. John Jacob Astor, Staff and Veterans of the Spanish-American War",1899,/title/tt0257496/,,,"Short, News",
5577,Umsturz einer Mauer,1897,/title/tt0453941/,,,"Documentary, Short",
5578,Boxeuses,1898,/title/tt2313199/,,,"Documentary, Short, Sport",
5579,Greenwich,1898,/title/tt2152962/,,,"Documentary, Short",
5580,Gran especialista sacando muelas en el Hotel Europa,1897,/title/tt2332641/,,,"Documentary, Short",
5581,Slow Trains and Fast,1898,/title/tt2144388/,,,"Documentary, Short",
5582,Departure of Lynton Coaches,1898,/title/tt2152836/,,,"Documentary, Short",
5583,Desfile del regimiento de Castillejos,1897,/title/tt0336275/,,,"Documentary, Short",
5584,Mounted Artillery,1899,/title/tt0245296/,,,"Documentary, Short",
5585,Baby Lund and Her Pets,II) (1899,/title/tt0250232/,,,Short,
5586,A New Waiter Opening a Fizz,1897,/title/tt0218463/,,,"Short, Comedy",
5587,Fighting Near Santiago,1898,/title/tt0220461/,,,"Short, Drama, War",
5588,L'ours et la sentinelle,1899,/title/tt0226271/,,,Short,
5589,Steamers,1898,/title/tt2214070/,,,"Documentary, Short",
5590,Le rémouleur et l'assiette au noir,1897,/title/tt0452391/,5.7,83,"Short, Comedy",1 min
5591,Der dressierte indische Elephant,1897,/title/tt0453653/,,,"Documentary, Short",
5592,L'agonie de Jésus au Mont des Oliviers,1899,/title/tt1660588/,,,"Short, Drama",
5593,New Year's Carnival,IV) (1898,/title/tt2184094/,,,"Documentary, Short",
5594,The Wreck of the 'Maine',1898,/title/tt0226655/,,,"Short, News",
5595,Ein Kunststück,1897,/title/tt0453749/,,,Short,
5596,Brick Factory in Action,1899,/title/tt2331998/,,,"Documentary, Short",
5597,Children Playing in the Sea,1896,/title/tt2217761/,,,"Documentary, Short",
5598,Boat Wagon and Beach Cart,1897,/title/tt0217286/,4.8,6,"Documentary, Short",
5599,The Crowd After a Race,1899,/title/tt2241186/,,,"Documentary, Short, Sport",
5600,Pretty Girls and the Rail Fence,1897,/title/tt0217743/,,,Short,
5601,Captain Sigsbee,1898,/title/tt0225333/,,,"Documentary, Short",
5602,Taming a Lion,1899,/title/tt2332626/,,,"Documentary, Short",
5603,A Blast at the Solvay Quarries,1898,/title/tt0238868/,,,"Documentary, Short",
5604,Crawford Notch,1899,/title/tt0253009/,,,"Documentary, Short",
5605,Polo: A Dash for Goal,1899,/title/tt0257003/,,,"Documentary, Short, Sport",
5606,Guet-apens sous François Ier,1898,/title/tt6971956/,,,Short,
5607,Santa Claus Filling Stockings,1897,/title/tt0220019/,5.7,6,"Short, Family",
5608,Warships,1898,/title/tt0229836/,,,"Documentary, Short",
5609,Opening of the Auckland Exposition,1898,/title/tt2151640/,,,"Documentary, Short",
5610,"Wand Dance, Pueblo Indians",1898,/title/tt0221692/,,,"Documentary, Short",
5611,Moving Pictures of Natural Scenes and Religious Rituals,1899,/title/tt0273846/,,,"Documentary, Short",
5612,Crowd,II) (1899,/title/tt2346446/,,,"Documentary, Short",
5613,Surf at Long Branch,1896,/title/tt0203964/,5.3,9,"Documentary, Short",
5614,Polo Match for the Army Cup,1899,/title/tt2270626/,,,"Documentary, Short, Sport",
5615,Express Train on the Forth Bridge,1898,/title/tt2161696/,,,"Documentary, Short",
5616,Pickaninnies Dance,1897,/title/tt0216973/,6.2,5,Short,
5617,Tub Race,1896,/title/tt0229795/,,,Short,
5618,The Sound Money Parade,1896,/title/tt0203935/,,,"Documentary, Short",
5619,Myopia vs. Dedham,1899,/title/tt0252741/,,,"Documentary, Short, Sport",
5620,Polo,1899,/title/tt2331976/,,,"Documentary, Short, Sport",
5621,Cortège du boeuf gras boulevard des Italiens,1897,/title/tt0223044/,5.8,9,"Documentary, Short",
5622,Train Ride by the Hex River Mountains,1898,/title/tt2147034/,,,"Documentary, Short",
5623,Manovra di pompieri a Roma,1899,/title/tt2240754/,,,"Documentary, Short",
5624,Church Parade of the Life Guards,1899,/title/tt0241308/,,,"Documentary, Short",
5625,President McKinley's Address,1897,/title/tt0216979/,6.2,13,"Short, News",
5626,The Black Cat and the Dinner for Two,1899,/title/tt0344934/,,,"Comedy, Short",
5627,Hussars Passing Through Dublin,1897,/title/tt2336311/,,,"Documentary, Short",
5628,It's Dangerous to Tickle a Soubrette,1899,/title/tt0262512/,,,"Short, Comedy",
5629,Steamer 'Mascotte' Arriving at Tampa,1898,/title/tt0229749/,,,"Documentary, Short",
5630,Life Guards and Princes North of St Paul's,1897,/title/tt1321417/,4.8,38,"Documentary, Short",1 min
5631,Cortège de la mi-carême,1897,/title/tt0223043/,5.8,6,"Documentary, Short",
5632,"The Eastern Slope of the Rockies, Passing Anthracite Station",1899,/title/tt0257580/,,,"Documentary, Short",
5633,Sleighing and Snowballing,1898,/title/tt2144378/,,,"Documentary, Short",
5634,Scenes at the Invercharron Gathering,1899,/title/tt2360658/,,,"Documentary, Short",
5635,The Philadelphia City Hall,1897,/title/tt0229649/,,,Short,
5636,"The Vatican Guards, Rome",1898,/title/tt0220833/,,,"Documentary, Short",
5637,Elephants in a Circus Parade,1899,/title/tt0243884/,,,"Documentary, Short",
5638,Firing Disappearing Gun,1897,/title/tt2282785/,,,"Documentary, Short",
5639,Portsmouth Fire Brigade,1897,/title/tt2285651/,,,"Documentary, Short",
5640,Passaic Falls,1897,/title/tt0229640/,4.2,29,Short,
5641,Feeding the Chickens,1899,/title/tt2319746/,,,"Documentary, Short",
5642,The Old Pier and Waves,1896,/title/tt0203753/,,,Short,
5643,The Professor's Fall from Grace,1899,/title/tt0243506/,,,"Short, Comedy",
5644,Launch of the Great Battleship Alabama,1898,/title/tt0220611/,,,"Short, News",
5645,Troop 'A'; N.G.S.N.Y.,1898,/title/tt0227689/,,,"Documentary, Short",
5646,10th U.S. Infantry Disembarking from Cars,1898,/title/tt0229182/,,,"Documentary, Short",
5647,Visit of the Queen to South Kensington,1899,/title/tt2268430/,,,"Documentary, Short",
5648,Diamond Challenge Sculls Race: Final Heat,1899,/title/tt2241196/,,,"Documentary, Short, Sport",
5649,71st New York,1898,/title/tt0220294/,,,"Documentary, Short",
5650,Changing Guard (Berlin),1897,/title/tt0345028/,,,"Documentary, Short",
5651,Cattle Fording Stream,1898,/title/tt0221058/,,,"Short, Documentary",
5652,Railway Station at Yokohama,1898,/title/tt0235702/,,,"Documentary, Short",
5653,Lying in State and Funeral Procession of Rt. Hon. W.E. Gladstone: Royal Family Leaving the Abbey,1898,/title/tt2198498/,,,"Documentary, Short",
5654,Résurection de Lazare,1899,/title/tt1660652/,,,"Short, Drama",
5655,"Taken from Trolley in Gorge, Niagara Falls",1896,/title/tt0203971/,5.4,5,"Documentary, Short",
5656,"Quadrille danse par les étoiles du Moulin-Rouge III: Les mêmes, en pantalon",1899,/title/tt0423017/,,,"Documentary, Short",
5657,Vision d'art,1898,/title/tt1745864/,,,Short,
5658,Grant Veterans - G.A.R.,1897,/title/tt0216789/,4.8,5,"Short, News",
5659,A Lively Dispute,1897,/title/tt0242609/,,,"Short, Comedy",
5660,Prince of Wales on Board His Yacht Britannia,1897,/title/tt2271547/,,,"Documentary, Short",
5661,Ye Merry Sleigh Bells,1897,/title/tt0214309/,,,Short,
5662,The 'Make-Up' Thief,1899,/title/tt0262998/,,,Short,
5663,Acrobatic Piccaninnies,1899,/title/tt2308800/,,,"Documentary, Short",
5664,Professor Garland the Conjurer,1897,/title/tt0249896/,,,Short,
5665,How Mamie Had Her Leg Pulled,1899,/title/tt0252517/,,,"Short, Comedy",
5666,"Panorama at Grant's Tomb, Dewey Naval Procession",1899,/title/tt0258001/,,,"Short, News",
5667,Third Boston School Regiment,1899,/title/tt0245502/,,,"Documentary, Short",
5668,Unter den Linden,1896,/title/tt0453273/,5.1,11,"Documentary, Short",
5669,Henley Regatta,I) (1897,/title/tt0000154/,4.7,6,"Short, News, Sport",
5670,Un menuisier à son établi,1896,/title/tt2198267/,,,"Documentary, Short",
5671,Going Through the Tunnel,1898,/title/tt0221221/,4.8,76,"Documentary, Short",1 min
5672,U.S. Cruiser 'Raleigh',I) (1899,/title/tt0242978/,4.2,13,"Documentary, Short",
5673,The Amorous Guardsman,1898,/title/tt0344830/,,,Short,
5674,Steamboat,1899,/title/tt2331988/,,,"Documentary, Short",
5675,"West Point Cadet Drill, No. 1",1896,/title/tt0204051/,5.6,9,"Documentary, Short",
5676,Organ Dance,1898,/title/tt2152980/,,,"Documentary, Short",
5677,The Maid in the Garden,1897,/title/tt0213840/,,,"Short, Comedy",
5678,Royal Horse Artillery,1897,/title/tt2332773/,,,"Documentary, Short",
5679,Bayonet Exercise,1898,/title/tt2374825/,,,"Documentary, Short",
5680,Exercício de Tiro no Campo Grande,1897,/title/tt0138428/,,,"Documentary, Short",
5681,"5th Avenue, N.Y.",1897,/title/tt0204783/,5.1,9,"Documentary, Short",
5682,An Exchange of Good Stories,1899,/title/tt2343152/,,,"Short, Comedy",
5683,Picking Oranges,1898,/title/tt0221476/,,,"Documentary, Short",
5684,Through Biddestowe Station,1898,/title/tt2148032/,,,"Documentary, Short",
5685,Bois de Boulogne,1897,/title/tt2308503/,5.8,5,"Documentary, Short",
5686,O Jogo do Pau,1896,/title/tt2185467/,,,"Documentary, Short",
5687,Naval Brigade Firing Royal Salute on Southsea Common,1898,/title/tt2144614/,,,"Documentary, Short",
5688,Military Exercise,1898,/title/tt2198640/,,,"Documentary, Short",
5689,L'abreuvoir,1896,/title/tt0229195/,5.7,12,"Documentary, Short",
5690,Johannesburg: A Tram Ride in Commissioner Street,1898,/title/tt2151710/,,,"Documentary, Short",
